-13.904426 -14.045845 -14.186176 -14.327250 -14.469450 -14.612583 -14.756360 -14.900551 -15.044999 -15.189606 -15.334310 -15.479074 -15.623874 -15.768696 -15.913532
-14.305305 -14.282987 -14.321945 -14.415651 -14.550467 -14.707873 -14.869991 -15.025717 -15.172761 -15.314440 -15.454686 -15.595579 -15.737613 -15.880621 -16.024312
-14.497916 -14.631422 -14.787191 -14.948535 -15.104287 -15.251681 -15.393643 -15.533997 -15.674897 -15.816917 -15.959918 -16.103608 -16.247744 -16.392159 -16.536746
-14.438602 -14.599692 -14.751586 -14.895439 -15.035785 -15.176008 -15.317344 -15.459835 -15.603185 -15.747105 -15.891386 -16.035890 -16.180531 -16.325256 -16.470032
-15.119498 -15.029048 -15.005096 -15.049621 -15.154063 -15.300157 -15.464473 -15.627767 -15.781235 -15.925561 -16.065700 -16.205595 -16.346697 -16.489053 -16.632329
-13.656921 -13.749732 -13.888564 -14.050718 -14.215320 -14.371133 -14.517097 -14.657741 -14.797495 -14.938305 -15.080414 -15.223521 -15.367292 -15.511481 -15.655930
-14.198958 -14.188272 -14.232731 -14.326645 -14.458734 -14.613302 -14.774112 -14.929969 -15.077718 -15.219974 -15.360459 -15.501369 -15.643350 -15.786305 -15.929959
-14.152158 -14.267236 -14.418519 -14.583403 -14.744807 -14.896105 -15.039237 -15.179171 -15.319296 -15.460684 -15.603260 -15.746684 -15.890656 -16.034970 -16.179495
-14.201941 -14.354036 -14.513350 -14.668992 -14.817280 -14.960137 -15.100954 -15.241949 -15.383893 -15.526780 -15.670374 -15.814442 -15.958813 -16.103371 -16.248046
-13.817785 -13.949374 -14.107587 -14.271840 -14.429278 -14.576978 -14.718527 -14.858429 -14.999060 -15.140946 -15.283877 -15.427528 -15.571641 -15.716042 -15.860620
-14.051407 -14.206783 -14.353434 -14.494894 -14.635091 -14.776018 -14.918107 -15.061162 -15.204888 -15.349046 -15.493474 -15.638068 -15.782765 -15.927524 -16.072321
-14.112165 -14.264468 -14.427229 -14.586143 -14.735974 -14.878849 -15.019107 -15.159594 -15.301225 -15.443945 -15.587452 -15.731473 -15.875817 -16.020359 -16.165024
-14.126240 -14.285759 -14.447878 -14.602629 -14.748763 -14.890022 -15.030236 -15.171239 -15.313385 -15.456472 -15.600215 -15.744381 -15.888814 -16.033411 -16.178109
-13.891950 -14.055737 -14.211963 -14.358696 -14.499865 -14.639784 -14.780565 -14.922599 -15.065642 -15.209368 -15.353529 -15.497959 -15.642555 -15.787253 -15.932013
-14.937644 -14.874771 -14.882346 -14.956633 -15.083220 -15.239925 -15.404634 -15.563370 -15.712187 -15.854200 -15.994112 -16.134590 -16.276307 -16.419105 -16.562664
-13.975522 -14.108165 -14.263833 -14.425345 -14.581353 -14.728946 -14.871009 -15.011387 -15.152264 -15.294239 -15.437193 -15.580845 -15.724955 -15.869352 -16.013927
-13.499747 -13.609656 -13.750171 -13.906369 -14.064673 -14.217197 -14.362926 -14.504710 -14.645522 -14.786911 -14.929264 -15.072457 -15.216255 -15.360452 -15.504901
-14.551385 -14.691951 -14.833203 -14.975482 -15.118630 -15.262398 -15.406575 -15.551013 -15.695612 -15.840312 -15.985073 -16.129871 -16.274692 -16.419528 -16.564371
-14.065222 -14.221142 -14.370576 -14.514407 -14.655667 -14.796705 -14.938522 -15.081255 -15.224724 -15.368705 -15.513019 -15.657542 -15.802194 -15.946926 -16.091706
-14.011731 -14.135893 -14.289276 -14.452582 -14.611459 -14.760938 -14.903500 -15.043613 -15.184084 -15.325756 -15.468525 -15.612071 -15.756119 -15.900480 -16.045033
-13.880310 -14.036197 -14.184510 -14.327289 -14.468031 -14.608984 -14.750909 -14.893788 -15.037378 -15.181444 -15.325813 -15.470370 -15.615044 -15.759789 -15.904578
-14.507335 -14.661969 -14.808118 -14.949438 -15.089715 -15.230744 -15.372881 -15.515949 -15.659674 -15.803828 -15.948253 -16.092845 -16.237541 -16.382299 -16.527096
-14.004695 -14.162462 -14.311107 -14.453391 -14.593587 -14.734220 -14.876009 -15.018841 -15.162418 -15.306481 -15.450850 -15.595408 -15.740083 -15.884828 -16.029617
